sub,day,meditation_type,time_name,pick,sample_n,mean_std,mean_odd,mmn
4,day4,jhana,early_long,"['Fz', 'Cz', 'Fpz', 'F3', 'F4', 'AF3', 'AF4', 'FC1', 'FC2']",289,5.321296193349318,-3.496734440346801,8.818030633696118
4,day2,jhana,early_short,"['Fz', 'Cz', 'Fpz', 'F3', 'F4', 'AF3', 'AF4', 'FC1', 'FC2']",285,-0.42801951188278625,-1.1035876032929102,0.6755680914101239
4,day2,jhana,early_long,"['Fz', 'Cz', 'Fpz', 'F3', 'F4', 'AF3', 'AF4', 'FC1', 'FC2']",285,-0.5322134132751096,-0.6706611441390673,0.13844773086395767
4,day2,mindfulness,early_short,"['Fz', 'Cz', 'Fpz', 'F3', 'F4', 'AF3', 'AF4', 'FC1', 'FC2']",322,-1.1926065246100255,-2.482635650185575,1.2900291255755494
4,day2,mindfulness,early_long,"['Fz', 'Cz', 'Fpz', 'F3', 'F4', 'AF3', 'AF4', 'FC1', 'FC2']",322,-1.3075485809648013,-2.6327513986244973,1.325202817659696
4,day3,mindfulness,early_short,"['Fz', 'Cz', 'Fpz', 'F3', 'F4', 'AF3', 'AF4', 'FC1', 'FC2']",306,-1.3352419464415552,-0.24958530364442771,-1.0856566427971275
4,day3,mindfulness,early_long,"['Fz', 'Cz', 'Fpz', 'F3', 'F4', 'AF3', 'AF4', 'FC1', 'FC2']",306,-1.238633726049759,-1.3831483662032107,0.1445146401534516
4,day1,mindfulness,early_short,"['Fz', 'Cz', 'Fpz', 'F3', 'F4', 'AF3', 'AF4', 'FC1', 'FC2']",333,-0.1631636950086402,-2.1389350510798635,1.9757713560712233
4,day1,mindfulness,early_long,"['Fz', 'Cz', 'Fpz', 'F3', 'F4', 'AF3', 'AF4', 'FC1', 'FC2']",333,0.11782530933020938,-0.475265772436741,0.5930910817669504
5,day2,jhana,early_short,"['Fz', 'Cz', 'Fpz', 'F3', 'F4', 'AF3', 'AF4', 'FC1', 'FC2']",321,-0.25390482448488627,-1.1476401804934155,0.8937353560085293
5,day2,jhana,early_long,"['Fz', 'Cz', 'Fpz', 'F3', 'F4', 'AF3', 'AF4', 'FC1', 'FC2']",321,0.5799426611177814,-0.6035746656315516,1.183517326749333
5,day4,jhana,early_short,"['Fz', 'Cz', 'Fpz', 'F3', 'F4', 'AF3', 'AF4', 'FC1', 'FC2']",354,-0.4677004588866132,-1.7749075390175675,1.3072070801309543
5,day4,jhana,early_long,"['Fz', 'Cz', 'Fpz', 'F3', 'F4', 'AF3', 'AF4', 'FC1', 'FC2']",354,0.7097083177006241,-0.490642276693934,1.2003505943945583
5,day3,jhana,early_short,"['Fz', 'Cz', 'Fpz', 'F3', 'F4', 'AF3', 'AF4', 'FC1', 'FC2']",258,-0.4955885758794542,0.2642328558890545,-0.7598214317685087
5,day3,jhana,early_long,"['Fz', 'Cz', 'Fpz', 'F3', 'F4', 'AF3', 'AF4', 'FC1', 'FC2']",258,-0.040550276570592424,-0.6190566606365275,0.5785063840659351
5,day4,mindfulness,early_short,"['Fz', 'Cz', 'Fpz', 'F3', 'F4', 'AF3', 'AF4', 'FC1', 'FC2']",281,0.1871918078247088,0.11666364002981433,0.07052816779489446
5,day4,mindfulness,early_long,"['Fz', 'Cz', 'Fpz', 'F3', 'F4', 'AF3', 'AF4', 'FC1', 'FC2']",281,0.6762466029392525,0.8926922421519504,-0.21644563921269788
6,day1,jhana,early_short,"['Fz', 'Cz', 'Fpz', 'F3', 'F4', 'AF3', 'AF4', 'FC1', 'FC2']",290,0.68014620601601,-0.8532021934959388,1.5333483995119488
6,day1,jhana,early_long,"['Fz', 'Cz', 'Fpz', 'F3', 'F4', 'AF3', 'AF4', 'FC1', 'FC2']",290,0.7078996594469615,-0.13505826524262687,0.8429579246895884
6,day2,jhana,early_short,"['Fz', 'Cz', 'Fpz', 'F3', 'F4', 'AF3', 'AF4', 'FC1', 'FC2']",336,-1.3414444312757037,-4.924902389565695,3.583457958289991
6,day2,jhana,early_long,"['Fz', 'Cz', 'Fpz', 'F3', 'F4', 'AF3', 'AF4', 'FC1', 'FC2']",336,-2.162562225177501,-4.4582268298701395,2.2956646046926386
6,day3,jhana,early_short,"['Fz', 'Cz', 'Fpz', 'F3', 'F4', 'AF3', 'AF4', 'FC1', 'FC2']",275,-0.2847026885129426,0.3265517491522947,-0.6112544376652373
6,day3,jhana,early_long,"['Fz', 'Cz', 'Fpz', 'F3', 'F4', 'AF3', 'AF4', 'FC1', 'FC2']",275,0.30874302438569035,-1.7727692515140436,2.081512275899734
6,day4,jhana,early_short,"['Fz', 'Cz', 'Fpz', 'F3', 'F4', 'AF3', 'AF4', 'FC1', 'FC2']",350,-1.037263633388046,-0.7854156386030583,-0.25184799478498776
6,day4,jhana,early_long,"['Fz', 'Cz', 'Fpz', 'F3', 'F4', 'AF3', 'AF4', 'FC1', 'FC2']",350,-1.6164931020800868,-1.6274804196810382,0.010987317600951396
6,day4,mindfulness,early_short,"['Fz', 'Cz', 'Fpz', 'F3', 'F4', 'AF3', 'AF4', 'FC1', 'FC2']",285,-1.0113575830883044,2.4766007355015183,-3.487958318589823
6,day4,mindfulness,early_long,"['Fz', 'Cz', 'Fpz', 'F3', 'F4', 'AF3', 'AF4', 'FC1', 'FC2']",285,-0.6144974383896502,3.7213674135057353,-4.335864851895385
6,day3,mindfulness,early_short,"['Fz', 'Cz', 'Fpz', 'F3', 'F4', 'AF3', 'AF4', 'FC1', 'FC2']",230,-0.5520884182739162,-1.3322070993267119,0.7801186810527957
6,day3,mindfulness,early_long,"['Fz', 'Cz', 'Fpz', 'F3', 'F4', 'AF3', 'AF4', 'FC1', 'FC2']",230,-0.0600119890039486,-3.451906494841747,3.391894505837798
6,day2,mindfulness,early_short,"['Fz', 'Cz', 'Fpz', 'F3', 'F4', 'AF3', 'AF4', 'FC1', 'FC2']",317,0.21057422775643778,-3.1930505474676627,3.4036247752241007
6,day2,mindfulness,early_long,"['Fz', 'Cz', 'Fpz', 'F3', 'F4', 'AF3', 'AF4', 'FC1', 'FC2']",317,-1.7577196481321087,-3.0704533079734637,1.312733659841355
7,day4,jhana,early_short,"['Fz', 'Cz', 'Fpz', 'F3', 'F4', 'AF3', 'AF4', 'FC1', 'FC2']",349,0.2016238992704683,-2.3883135969653635,2.589937496235832
7,day4,jhana,early_long,"['Fz', 'Cz', 'Fpz', 'F3', 'F4', 'AF3', 'AF4', 'FC1', 'FC2']",349,0.7525665629272047,-1.12843836906808,1.8810049319952846
7,day2,jhana,early_short,"['Fz', 'Cz', 'Fpz', 'F3', 'F4', 'AF3', 'AF4', 'FC1', 'FC2']",303,-0.9913907274691423,-1.9827019196948705,0.9913111922257283
7,day2,jhana,early_long,"['Fz', 'Cz', 'Fpz', 'F3', 'F4', 'AF3', 'AF4', 'FC1', 'FC2']",303,-0.13715075425438833,-1.9742116593712518,1.8370609051168634
8,day4,jhana,early_short,"['Fz', 'Cz', 'Fpz', 'F3', 'F4', 'AF3', 'AF4', 'FC1', 'FC2']",282,-2.0354213615653456,0.4964345910612063,-2.531855952626552
8,day4,jhana,early_long,"['Fz', 'Cz', 'Fpz', 'F3', 'F4', 'AF3', 'AF4', 'FC1', 'FC2']",282,-1.739314454045252,-0.6620465741746825,-1.0772678798705697
